Filament Name,Filament Material,Filament Link,Filament Color,Filament Color Image Link,Filament Color Hex,Link to Filament TDS
"Filament Spectrum ReFill Pastello PLA 1.75mm WATER BLUE 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-water-blue-1kg","WATER BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Water_Blue.jpg?v=1749679645",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm PINK PASTEL 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-pink-pastel-1kg","PINK PASTEL","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Pink_Pastel.jpg?v=1749679635",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm PALE SALMON 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-pale-salmon-1kg","PALE SALMON","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Pale_Salmon.jpg?v=1749679624",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm LEMON CREAM 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-lemon-cream-1kg","LEMON CREAM","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Lemon_Cream.jpg?v=1749679613",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm HOLLAND RED 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-holland-red-1kg","HOLLAND RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Holland_Red.jpg?v=1749679602",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm FLAMINGO RED 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-flamingo-red-1kg","FLAMINGO RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Flamingo_Red.jpg?v=1749679590",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm COSMETIC MAUVE 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-cosmetic-mauve-1kg","COSMETIC MAUVE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Cosmetic_Mauve.jpg?v=1749679581",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm COCTAIL GREEN 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-coctail-green-1kg","COCTAIL GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Coctail_Green.jpg?v=1749679571",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm ATMOSPHERIC BLUE 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-atmospheric-blue-1kg","ATMOSPHERIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Atmospheric_Blue.jpg?v=1749679558",Not Available,Not Available
"Filament Spectrum ReFill Pastello PLA 1.75mm APRICOT ORANGE 1kg","Pastello PLA","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pastello-pla-1-75mm-apricot-orange-1kg","APRICOT ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PASTELLO_Apricot_Orange.jpg?v=1749679548",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK Rainbow 1.75mm ANCIENT 1kg","PLA SILK Rainbow","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-rainbow-1-75mm-ancient-1kg","ANCIENT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rainbow_Ancient.jpg?v=1749679538",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK Rainbow 1.75mm EARTH BLEND 1kg","PLA SILK Rainbow","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-rainbow-1-75mm-earth-blend-1kg","EARTH BLEND","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rainbow_Earth_Blend.jpg?v=1749679528",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK Rainbow 1.75mm FROST GLOSS 1kg","PLA SILK Rainbow","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-rainbow-1-75mm-frost-gloss-1kg","FROST GLOSS","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rainbow_Frost_Gloss.jpg?v=1749679518",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK Rainbow 1.75mm OCEAN MELANGE 1kg","PLA SILK Rainbow","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-rainbow-1-75mm-ocean-melange-1kg","OCEAN MELANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rainbow_Ocean_Melange.jpg?v=1749679508",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK Rainbow 1.75mm FIRE RED 1kg","PLA SILK Rainbow","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-rainbow-1-75mm-fire-red-1kg","FIRE RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rainbow_Fire_Red.jpg?v=1749679498",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK Rainbow 1.75mm FUSION 1kg","PLA SILK Rainbow","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-rainbow-1-75mm-fusion-1kg","FUSION","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rainbow_Fusion.jpg?v=1749679488",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm DEEP BLACK 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Deep_Black.jpg?v=1749679478",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm DARK GREY 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Dark_Grey.jpg?v=1749679468",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm TELEGREY 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-telegrey-1kg","TELEGREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Telegrey.jpg?v=1749679458",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm SILVER STAR 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-silver-star-1kg","SILVER STAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Silver_star.jpg?v=1749679447",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm WALNUT BROWN 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-walnut-brown-1kg","WALNUT BROWN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Walnut_Brown.jpg?v=1749679437",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm GOLD 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-gold-1kg","GOLD","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Gold.jpg?v=1749679427",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm NAVY BLUE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Navy_Blue.jpg?v=1749679416",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm BABY BLUE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-baby-blue-1kg","BABY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Baby_Blue.jpg?v=1749679405",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm ICELAND BLUE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-iceland-blue-1kg","ICELAND BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_Iceland_Blue.jpg?v=1749679394",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm LIME GREEN 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-lime-green-1kg","LIME GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Lime_Green.jpg?v=1749679383",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm NEON GREEN UV 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-neon-green-uv-1kg","NEON GREEN UV","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Neo_Green_UV.jpg?v=1749679373",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm PINK PANTHER 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-pink-panther-1kg","PINK PANTHER","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Pink_Panther.jpg?v=1749679358",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm TRAFFIC RED 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-traffic-red-1kg","TRAFFIC RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Traffic_Red.jpg?v=1749679347",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm LION ORANGE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Lion_Orange.jpg?v=1749679336",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm TRUE YELLOW 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-true-yellow-1kg","TRUE YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_True_Yellow.jpg?v=1749679325",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm LATTE BEIGE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-latte-beige-1kg","LATTE BEIGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Latte_Beige.jpg?v=1749679313",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm ARCTIC WHITE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-arctic-white-1kg","ARCTIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Artic_White.jpg?v=1749679303",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm SIGNAL WHITE 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-signal-white-1kg","SIGNAL WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Polar_White.jpg?v=1749679292",Not Available,Not Available
"Filament Spectrum ReFill Premium PLA High Speed 1.75mm NEON TRANSPARENT 1kg","Premium PLA High Speed","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-premium-pla-high-speed-1-75mm-neon-transparent-1kg","NEON TRANSPARENT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_PLA_PREMIUM_HIGH_SPEED_Neon_Transparent_UV.jpg?v=1749679281",Not Available,Not Available
"Filament Spectrum PPS AM230 1.75mm NAT 0.75kg","PPS AM230","https://ca.spectrumfilaments.com/products/filament-spectrum-pps-am3201-1-75mm-nat-0-75kg","NAT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pps-am230-natural-1.jpg?v=1749679261",Not Available,Not Available
"Filament Spectrum PC/PTFE 1.75mm NAT 0.75kg","PC/PTFE","https://ca.spectrumfilaments.com/products/filament-spectrum-pc-ptfe-1-75mm-nat-0-75kg","NAT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pc-ptfe-natural-1.jpg?v=1749679257",Not Available,Not Available
"Filament Spectrum PC/ABS FR V0 1.75mm WHITE 1kg","PC/ABS FR V0","https://ca.spectrumfilaments.com/products/filament-spectrum-pc-abs-fr-v0-1-75mm-white-1kg","WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/abs-pc-fr-white-1-1.jpg?v=1749679252",Not Available,Not Available
"Filament Spectrum PC/ABS FR V0 1.75mm BLACK 1kg","PC/ABS FR V0","https://ca.spectrumfilaments.com/products/filament-spectrum-pc-abs-fr-v0-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/abs-pc-fr-black-1-1.jpg?v=1749679247",Not Available,Not Available
"Filament Spectrum ASA Kevlar 1.75mm NAT 0.75kg","ASA Kevlar","https://ca.spectrumfilaments.com/products/filament-spectrum-asa-kevlar-1-75mm-nat-0-75kg","NAT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/ASA-Kevlar-natural-1.jpg?v=1749679242",Not Available,Not Available
"Filament Spectrum ASA Kevlar 1.75mm BK 0.75kg","ASA Kevlar","https://ca.spectrumfilaments.com/products/filament-spectrum-asa-kevlar-1-75mm-bk-0-75kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/ASA-Kevlar-black-1.jpg?v=1749679238",Not Available,Not Available
"Filament Spectrum ABS Kevlar 1.75mm BK 0.75kg","ABS Kevlar","https://ca.spectrumfilaments.com/products/filament-spectrum-abs-kevlar-1-75mm-bk-0-75kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/abs-kevlar-1.jpg?v=1749679233",Not Available,Not Available
"Filament Spectrum ABS Medical 1.75mm 1kg","ABS Medical","https://ca.spectrumfilaments.com/products/filament-spectrum-abs-medical-1-75mm-1kg","1kg","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/abs-medical-natural-1.jpg?v=1749679228",Not Available,Not Available
"Filament Spectrum PA6 CS20 FR V0 1.75mm BK 0.75kg","PA6 CS20 FR V0","https://ca.spectrumfilaments.com/products/filament-spectrum-pa6-cs20-fr-v0-1-75mm-bk-0-75kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-cs20-fr-v0-black-1.jpg?v=1749679222",Not Available,Not Available
"Filament Spectrum PA6 GK10 1.75mm 0.75kg","PA6 GK10","https://ca.spectrumfilaments.com/products/filament-spectrum-pa6-gk10-1-75mm-0-75kg","0.75kg","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/PA6-GK10-nat-075-1.jpg?v=1749679218",Not Available,Not Available
"Filament Spectrum PA6 CF15 1.75mm 0.75kg","PA6 CF15","https://ca.spectrumfilaments.com/products/filament-spectrum-pa6-cf15-1-75mm-0-75kg","0.75kg","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-cf15-black-1.jpg?v=1749679213",Not Available,Not Available
"Filament Spectrum PA6 Neat 1.75mm NT 0.75kg","PA6 Neat","https://ca.spectrumfilaments.com/products/filament-spectrum-pa6-neat-1-75mm-nt-0-75kg","NT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-neat-nt-1.jpg?v=1749679209",Not Available,Not Available
"Filament Spectrum PA6 Neat 1.75mm BK 0.75kg","PA6 Neat","https://ca.spectrumfilaments.com/products/filament-spectrum-pa6-neat-1-75mm-bk-0-75kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-neat-bk-1.jpg?v=1749679204",Not Available,Not Available
"Filament Spectrum HIPS-X 1.75mm GYPSUM WHITE 1kg","HIPS-X","https://ca.spectrumfilaments.com/products/filament-spectrum-hips-x-1-75mm-gypsum-white-1kg","GYPSUM WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/hips-x-gypsum-white-1.jpg?v=1749679200",Not Available,Not Available
"Filament Spectrum HIPS-X 1.75mm DEEP BLACK 1kg","HIPS-X","https://ca.spectrumfilaments.com/products/filament-spectrum-hips-x-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/hips-x-deep-black-1.jpg?v=1749679196",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm SILVER STAR 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-silver-star-1kg","SILVER STAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-silver-star-1.jpg?v=1749679191",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm POLAR WHITE 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-polar-white-1kg","POLAR WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-polar-white-1.jpg?v=1749679187",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm PACIFIC BLUE 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-pacific-blue-1kg","PACIFIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-pacific-blue-1.jpg?v=1749679182",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm LION ORANGE 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-lion-orange-1.jpg?v=1749679178",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm FOREST GREEN 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-forest-green-1kg","FOREST GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-forest-green-1.jpg?v=1749679174",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm DRAGON RED 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-dragon-red-1kg","DRAGON RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-dragon-red-1.jpg?v=1749679169",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm DEEP BLACK 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-deep-black-1.jpg?v=1749679165",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm DARK GREY 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-dark-grey-1.jpg?v=1749679160",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm CORAL 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-coral-1kg","CORAL","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-coral-1.jpg?v=1749679156",Not Available,Not Available
"Filament Spectrum smart ABS 1.75mm BAHAMA YELLOW 1kg","smart ABS","https://ca.spectrumfilaments.com/products/filament-spectrum-smart-abs-1-75mm-bahama-yellow-1kg","BAHAMA YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/smart-abs-bahama-yellow-1.jpg?v=1749679151",Not Available,Not Available
"Filament Spectrum S-Flex 98A 1.75mm POLAR WHITE 0.5kg","S-Flex 98A","https://ca.spectrumfilaments.com/products/filament-spectrum-s-flex-98a-1-75mm-polar-white-0-5kg","POLAR WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/sflex-98a-polar-white-050-1.jpg?v=1749679147",Not Available,Not Available
"Filament Spectrum S-Flex 98A 1.75mm PACIFIC BLUE 0.5kg","S-Flex 98A","https://ca.spectrumfilaments.com/products/filament-spectrum-s-flex-98a-1-75mm-pacific-blue-0-5kg","PACIFIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/sflex-98a-pacific-blue-050-1.jpg?v=1749679142",Not Available,Not Available
